,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry_x,location_id,Sensor Name,sensor_latitude,sensor_longitude,sensor_geometry,Hour,Value
11023,19088,-37.81433,63-Kent St/Church St (Richmond),145.000039,1,78,POINT (323958.0207774802 5812900.959875124),,,,,,,
11024,19089,-37.815749,62-Highett St/Church St (Richmond),144.999773,1,78,POINT (323937.9726445534 5812742.9950327715),,,,,,,
11025,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),0,19.5
11026,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),1,9.066666666666666
11027,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),2,3.1333333333333333
11028,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),3,3.966666666666667
11029,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),4,7.333333333333333
11030,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),5,6.3
11031,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),6,14.933333333333334
11032,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),7,45.2
11033,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),8,106.96666666666667
11034,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),9,193.4
11035,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),10,260.6666666666667
11036,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),11,329.6
11037,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),12,420.3
11038,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),13,450.6666666666667
11039,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),14,414.1333333333333
11040,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),15,403.5
11041,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),16,369.03333333333336
11042,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),17,410.2
11043,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),18,439.6333333333333
11044,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),19,407.1333333333333
11045,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),20,353.3333333333333
11046,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),21,269.96666666666664
11047,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),22,124.13333333333334
11048,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,6,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),23,48.833333333333336
11049,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),0,19.5
11050,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),1,9.066666666666666
11051,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),2,3.1333333333333333
11052,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),3,3.966666666666667
11053,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),4,7.333333333333333
11054,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),5,6.3
11055,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),6,14.933333333333334
11056,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),7,45.2
11057,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),8,106.96666666666667
11058,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),9,193.4
11059,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),10,260.6666666666667
11060,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),11,329.6
11061,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),12,420.3
11062,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),13,450.6666666666667
11063,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),14,414.1333333333333
11064,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),15,403.5
11065,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),16,369.03333333333336
11066,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),17,410.2
11067,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),18,439.6333333333333
11068,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),19,407.1333333333333
11069,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),20,353.3333333333333
11070,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),21,269.96666666666664
11071,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),22,124.13333333333334
11072,19340,-37.797027,112-Lygon St/Elgin St (Carlton),144.966355,1,1,POINT (320950.9511738644 5814756.97748794),50.0,Faraday St-Lygon St (West),-37.79808192,144.96721013,POINT (321028.8077858941 5814641.5595055055),23,48.833333333333336
11073,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),0,10.4
11074,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),1,5.066666666666666
11075,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),2,2.2333333333333334
11076,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),3,1.4333333333333333
11077,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),4,1.3
11078,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),5,2.3333333333333335
11079,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),6,8.933333333333334
11080,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),7,24.133333333333333
11081,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),8,62.6
11082,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),9,86.26666666666667
11083,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),10,108.86666666666666
11084,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),11,110.73333333333333
11085,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),12,102.26666666666667
11086,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),13,73.36666666666666
11087,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),14,60.43333333333333
11088,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),15,63.5
11089,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),16,65.76666666666667
11090,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),17,77.0
11091,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),18,63.1
11092,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),19,48.56666666666667
11093,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),20,33.13333333333333
11094,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),21,29.7
11095,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),22,23.4
11096,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,6,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),23,13.133333333333333
11097,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),0,10.4
11098,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),1,5.066666666666666
11099,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),2,2.2333333333333334
11100,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),3,1.4333333333333333
11101,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),4,1.3
11102,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),5,2.3333333333333335
11103,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),6,8.933333333333334
11104,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),7,24.133333333333333
11105,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),8,62.6
11106,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),9,86.26666666666667
11107,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),10,108.86666666666666
11108,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),11,110.73333333333333
11109,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),12,102.26666666666667
11110,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),13,73.36666666666666
11111,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),14,60.43333333333333
11112,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),15,63.5
11113,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),16,65.76666666666667
11114,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),17,77.0
11115,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),18,63.1
11116,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),19,48.56666666666667
11117,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),20,33.13333333333333
11118,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),21,29.7
11119,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),22,23.4
11120,19342,-37.792125,114-Princes St/Lygon St (Carlton North),144.968466,1,1,POINT (321125.0093694999 5815304.977826748),44.0,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (320778.8591071015 5814766.808304608),23,13.133333333333333
11121,19344,-37.787201,116-Fenwick St/Lygon St (Carlton North),144.969305,1,6,POINT (321187.0331230484 5815852.977391947),,,,,,,
11122,19344,-37.787201,116-Fenwick St/Lygon St (Carlton North),144.969305,1,1,POINT (321187.0331230484 5815852.977391947),,,,,,,
11123,19345,-37.784083,117-Richardson St/Lygon St (Carlton North),144.969822,1,6,POINT (321225.04412840493 5816199.962529959),,,,,,,
11124,19345,-37.784083,117-Richardson St/Lygon St (Carlton North),144.969822,1,1,POINT (321225.04412840493 5816199.962529959),,,,,,,
11125,19350,-37.772515,122-Glenlyon Rd/Lygon St (Brunswick East),144.971614,1,6,POINT (321355.01918148185 5817487.0336505035),,,,,,,
11126,19350,-37.772515,122-Glenlyon Rd/Lygon St (Brunswick East),144.971614,1,1,POINT (321355.01918148185 5817487.0336505035),,,,,,,
11127,19351,-37.769649,123-Albert St/Lygon St (Brunswick East),144.972112,1,6,POINT (321391.97623664036 5817806.0070189545),,,,,,,
11128,19351,-37.769649,123-Albert St/Lygon St (Brunswick East),144.972112,1,1,POINT (321391.97623664036 5817806.0070189545),,,,,,,
11129,19352,-37.768077,124-Victoria St/Lygon St (Brunswick East),144.972416,1,6,POINT (321414.9890528495 5817981.0287321545),,,,,,,
11130,19352,-37.768077,124-Victoria St/Lygon St (Brunswick East),144.972416,1,1,POINT (321414.9890528495 5817981.0287321545),,,,,,,
11131,19353,-37.766442,125-Blyth St/Lygon St (Brunswick East),144.972722,1,6,POINT (321438.0101373122 5818163.0445435755),,,,,,,
11132,19353,-37.766442,125-Blyth St/Lygon St (Brunswick East),144.972722,1,1,POINT (321438.0101373122 5818163.0445435755),,,,,,,
11133,19354,-37.764295,126-Stewart St/Lygon St (Brunswick East),144.973087,1,6,POINT (321464.9704538246 5818401.977513031),,,,,,,
11134,19354,-37.764295,126-Stewart St/Lygon St (Brunswick East),144.973087,1,1,POINT (321464.9704538246 5818401.977513031),,,,,,,
11135,19355,-37.761887,127-Albion St/Holmes St (Brunswick East),144.974061,1,6,POINT (321544.9968056609 5818671.045402072),,,,,,,
11136,19355,-37.761887,127-Albion St/Holmes St (Brunswick East),144.974061,1,1,POINT (321544.9968056609 5818671.045402072),,,,,,,
11137,19356,-37.759264,128-Mitchell St/Holmes St (Brunswick East),144.974519,1,6,POINT (321579.0332315576 5818962.976024502),,,,,,,
11138,19356,-37.759264,128-Mitchell St/Holmes St (Brunswick East),144.974519,1,1,POINT (321579.0332315576 5818962.976024502),,,,,,,
11139,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),0,24.466666666666665
11140,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),1,18.966666666666665
11141,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),2,11.7
11142,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),3,9.2
11143,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),4,9.1
11144,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),5,17.7
11145,19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,12,POINT (322034.0113698384 5813513.99209249),40.0,Lonsdale St-Spring St (West),-37.80999341,144.97227587,POINT (321503.5384775775 5813329.482314134),6,71.0
