id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude,geometry,nearby_stops
930318752467981568,256102206,Cosmo,Melbourne,Entire home/apt,153,2,3,2023-08-21,2.14,19,365,3,Rental unit in Southbank,5.0,1,1,1.0,Southbank,medium,144.964859741214,-37.8219188882393,POINT (320879.474787668 5811991.960997857),"""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""13-Federation Square/Swanston St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""5-Swanston St/Flinders St (Melbourne City)"", ""18-Grant St/Sturt St (Southbank)"", ""3-Market St/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""14-Arts Precinct/St Kilda Rd (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
13884891,669279,Chammy,Melbourne,Entire home/apt,153,4,525,2023-08-20,6.09,8,50,41,Rental unit in Melbourne,4.7,1,2,1.0,Melbourne,medium,144.96039,-37.81209,POINT (320462.21830612695 5813074.053028351),"""3-William St/Bourke St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
17104402,185444680,Natalia,Melbourne,Entire home/apt,153,3,264,2023-08-22,3.33,12,169,39,Rental unit in Southbank,4.73,2,2,1.0,Southbank,medium,144.96265,-37.82411,POINT (320690.2704441177 5811744.580743676),"""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
19755790,30900122,S&S,Melbourne,Entire home/apt,153,1,159,2020-12-09,2.12,46,357,0,Rental unit in Melbourne,4.72,1,2,1.0,Melbourne,medium,144.95757,-37.81442,POINT (320219.61296055024 5812810.077658936),"""3-William St/Bourke St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
30833613,171216787,Charlie,Melbourne,Entire home/apt,153,2,157,2023-08-18,2.74,3,51,22,Aparthotel in Docklands,4.73,1,2,1.0,Docklands,medium,144.942,-37.82048,POINT (318863.76735039504 5812107.536751712),"""D18-Bourke St/Collins St (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"""
46602905,347595664,Alex,Melbourne,Entire home/apt,153,2,63,2023-08-11,1.98,31,301,35,Rental unit in Melbourne,4.68,2,2,1.0,Melbourne,medium,144.95749,-37.81941,POINT (320224.67855872423 5812256.201942718),"""124-Batman Park/Spencer St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Flinders St (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/Collins St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"""
48126105,22630928,Next Level,Melbourne,Entire home/apt,153,5,27,2023-07-30,0.94,62,245,14,Rental unit in Melbourne,4.52,2,2,1.0,Melbourne,medium,144.97037,-37.81066,POINT (321337.3580255818 5813251.869970452),"""9-Victoria St/La Trobe St (Melbourne City)"", ""9-Spring St/Bourke St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""7-Exhibition St/Collins St (Melbourne City)"", ""10-Nicholson St/Victoria Pde (East Melbourne)"", ""10-Nicholson St/Victoria Pde (Carlton)"", ""10-Albert St/Nicholson St (East Melbourne)"", ""10-Parliament Railway Station/Macarthur St (East Melbourne)"", ""9-La Trobe St/Victoria St (Melbourne City)"", ""11-Albert St/Gisborne St (East Melbourne)"", ""8-Spring St/Collins St (Melbourne City)"", ""10-Albert St/Nicholson St (Fitzroy)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""0-Bourke St/Spring St (Melbourne City)"""
49450850,46256963,Brendan,Melbourne,Entire home/apt,153,5,15,2023-08-26,0.6,1,150,8,Rental unit in West Melbourne,5.0,2,2,1.0,North Melbourne,medium,144.95151,-37.81223,POINT (319680.8088447147 5813041.412262982),"""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""8-Franklin St/Peel St (Melbourne City)"", ""D1-Stadium Precinct/La Trobe St (Docklands)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"""
711039263811167232,67533786,Tricia,Melbourne,Entire home/apt,153,2,16,2023-06-22,1.41,60,337,16,Rental unit in Docklands,4.38,2,2,1.0,Docklands,medium,144.9532525,-37.8209691,POINT (319855.45869945706 5812075.02870228),"""D16-Harbour Esp/Collins St (Docklands)"", ""D5-South Wharf/Wurundjeri Way (Docklands)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""124-Batman Park/Spencer St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""D4-Docklands Park/Harbour Esp (Docklands)"", ""1-Spencer St/Flinders St (Melbourne City)"""
724301903490494080,384309004,Gustavo,Melbourne,Entire home/apt,153,2,43,2023-08-26,3.96,3,228,43,Rental unit in Melbourne,4.58,2,2,1.0,Melbourne,medium,144.9534096,-37.8150689,POINT (319854.9415824947 5812730.055494327),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
761931108258216320,488052787,Pui Foong,Melbourne,Entire home/apt,153,1,96,2023-09-03,10.36,2,141,96,Rental unit in Melbourne,4.95,2,2,1.0,Melbourne,medium,144.96227,-37.80793,POINT (320617.65486524045 5813539.283817153),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
792100839983004800,474804117,Angela,Melbourne,Entire home/apt,153,2,44,2023-08-31,5.32,10,83,44,Rental unit in Melbourne,4.86,2,2,1.0,Melbourne,medium,144.9541165,-37.815446,POINT (319918.08749417914 5812689.573290752),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
871237038787617920,193368830,Justin,Melbourne,Entire home/apt,153,2,16,2023-08-07,3.58,52,72,16,Rental unit in Melbourne,4.5,2,2,1.0,Melbourne,medium,144.9534241,-37.8152592,POINT (319856.68070039677 5812708.966570327),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
919336544962635264,462153111,Cozycozy,Melbourne,Entire home/apt,153,2,5,2023-08-27,2.54,12,41,5,Rental unit in Melbourne,4.8,2,2,1.0,Melbourne,medium,144.96149,-37.80785,POINT (320548.7901301851 5813546.663013376),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
933618947247268096,76861555,Jack,Melbourne,Entire home/apt,153,1,4,2023-09-01,4.0,8,254,4,Rental unit in West Melbourne,5.0,2,2,1.0,Melbourne,medium,144.9566408,-37.810306,POINT (320127.8278058331 5813264.803743452),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""8-Franklin St/Peel St (Melbourne City)"", ""8-Peel St/Victoria St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"""
49549100,22860147,Adji,Melbourne,Entire home/apt,153,3,26,2023-08-27,0.93,80,86,23,Rental unit in Carlton,4.77,1,3,1.0,Melbourne,medium,144.96115,-37.80734,POINT (320517.621539079 5813602.602512525),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""4-Queensberry St/Swanston St (Carlton)"", ""10-Victoria St/Peel St (West Melbourne)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""8-Peel St/Victoria St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""7-RMIT University/Swanston St (Melbourne City)"""
737841897008310272,343442154,Advante Homes,Melbourne,Entire home/apt,153,1,6,2023-08-16,0.69,154,112,6,Rental unit in Melbourne,4.5,2,3,1.0,Melbourne,medium,144.9541165,-37.815446,POINT (319918.08749417914 5812689.573290752),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
19148842,56400971,Larry,Melbourne,Private room,153,1,47,2023-08-12,1.36,2,2,8,Rental unit in Melbourne,4.15,2,4,1.0,Melbourne,medium,144.96262,-37.80867,POINT (320650.2595248338 5813457.840974594),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
773685583260622720,477181521,Sam,Melbourne,Entire home/apt,153,1,37,2023-08-21,4.1,38,80,37,Rental unit in Melbourne,4.84,2,5,1.0,Melbourne,medium,144.96243,-37.80964,POINT (320635.8797139736 5813349.839085709),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
21730310,143067409,Joseph,Melbourne,Entire home/apt,152,2,52,2023-08-16,0.74,3,160,18,Rental unit in West Melbourne,4.47,1,1,1.0,North Melbourne,medium,144.9513,-37.80923,POINT (319655.0210075471 5813373.905690938),"""11-Errol St/Victoria St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""9-Howard St/Victoria St (Melbourne City)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""10-Chetwynd St/Victoria St (Melbourne City)"", ""8-Franklin St/Peel St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""8-Franklin St/William St (Melbourne City)"", ""9-William St/Victoria St (Melbourne City)"""
35132488,139528807,Plum Serviced Apartments,Melbourne,Hotel room,152,1,13,2023-04-02,0.25,30,340,3,Serviced apartment in North Melbourne,4.46,Studio,1,1.0,North Melbourne,medium,144.9455,-37.7995,POINT (319120.65638964623 5814442.394062193),"""18-Erskine St/Abbotsford St (North Melbourne)"", ""17-Molesworth St/Abbotsford St (North Melbourne)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""13-Curzon St/Queensberry St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"", ""14-Queensberry St/Abbotsford St (North Melbourne)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"""
35618013,139528807,Plum Serviced Apartments,Melbourne,Hotel room,152,1,8,2023-04-23,0.16,30,335,1,Serviced apartment in North Melbourne,4.25,Studio,1,1.0,North Melbourne,medium,144.94734,-37.8011,POINT (319286.56866518664 5814268.4086942375),"""11-Errol St/Victoria St (Melbourne City)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"", ""11-Victoria St/Errol St (North Melbourne)"", ""13-Curzon St/Queensberry St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""12-North Melbourne Town Hall/Queensberry St (North Melbourne)"", ""12-North Melbourne Town Hall/Errol St (North Melbourne)"", ""14-Queensberry St/Abbotsford St (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"""
35430100,139528807,Plum Serviced Apartments,Melbourne,Entire home/apt,152,1,22,2022-10-16,0.44,30,311,4,Serviced apartment in North Melbourne,4.27,Studio,1,1.0,North Melbourne,medium,144.94518,-37.79997,POINT (319093.62726047134 5814389.620396983),"""17-Molesworth St/Abbotsford St (North Melbourne)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"", ""13-Curzon St/Queensberry St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""14-Queensberry St/Abbotsford St (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"""
38133589,139528807,Plum Serviced Apartments,Melbourne,Private room,152,1,20,2023-05-15,0.43,30,306,5,Hotel in Carlton,4.1,1,1,1.0,Carlton,medium,144.96265,-37.80558,POINT (320645.4234692701 5813800.78359803),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""3-Lincoln Square/Swanston St (Carlton)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
38133684,139528807,Plum Serviced Apartments,Melbourne,Private room,152,1,5,2023-01-14,0.12,30,339,1,Hotel in Carlton,3.8,1,1,1.0,Carlton,medium,144.96443,-37.80394,POINT (320798.1744193195 5813986.183624258),"""3-Lincoln Square/Swanston St (Carlton)"", ""7-RMIT University/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"""
38163686,139528807,Plum Serviced Apartments,Melbourne,Private room,152,1,6,2023-05-20,0.13,30,326,4,Hotel in North Melbourne,4.33,1,1,1.0,North Melbourne,medium,144.94731,-37.79955,POINT (319280.14881949633 5814440.348248294),"""18-Erskine St/Abbotsford St (North Melbourne)"", ""17-Molesworth St/Abbotsford St (North Melbourne)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""13-Curzon St/Queensberry St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""12-North Melbourne Town Hall/Queensberry St (North Melbourne)"", ""12-North Melbourne Town Hall/Errol St (North Melbourne)"", ""15-Murphy St/Flemington Rd (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"", ""14-Queensberry St/Abbotsford St (North Melbourne)"", ""16-Harker St/Flemington Rd (Parkville)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"", ""16-Harker St/Flemington Rd (North Melbourne)"""
38194390,263329630,Space Hotel,Melbourne,Private room,152,1,16,2023-01-07,0.33,13,351,1,Hostel in Melbourne,4.75,1,1,1.0,Melbourne,medium,144.96611,-37.80755,POINT (320954.8095596153 5813588.817725533),"""9-Victoria St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""9-La Trobe St/Victoria St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
39780076,108813610,Full Home Short Stay,Melbourne,Entire home/apt,152,2,50,2023-07-12,1.08,22,74,18,Rental unit in Melbourne,4.6,1,1,1.0,Melbourne,medium,144.95985,-37.81136,POINT (320412.9103994677 5813154.02024555),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""8-Franklin St/Peel St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
53237221,66510609,Madeleine,Melbourne,Entire home/apt,152,3,20,2023-06-10,1.33,1,0,11,Rental unit in North Melbourne,4.95,1,1,1.0,North Melbourne,medium,144.94646,-37.7991,POINT (319204.2089676287 5814488.638595499),"""18-Erskine St/Abbotsford St (North Melbourne)"", ""17-Molesworth St/Abbotsford St (North Melbourne)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""13-Curzon St/Queensberry St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"", ""14-Queensberry St/Abbotsford St (North Melbourne)"", ""18-Chapman St/Abbotsford St (North Melbourne)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"""
542326991584723584,22860147,Adji,Melbourne,Entire home/apt,152,3,43,2023-09-01,2.33,80,73,37,Rental unit in Melbourne,4.88,1,1,1.0,Melbourne,medium,144.96676,-37.81074,POINT (321019.7396423728 5813236.081826352),"""9-Victoria St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
664432768186546432,29013127,Bee,Melbourne,Entire home/apt,152,3,36,2023-08-01,2.95,1,43,36,Condo in Southbank,4.97,1,1,1.0,Southbank,medium,144.96146209538,-37.8227123884474,POINT (320582.3252524823 5811897.386895141),"""115-Casino East/Queens Bridge St (Southbank)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""3-William St/Flinders Lane (Melbourne City)"""
765694472762442240,168464463,Lionel,Melbourne,Entire home/apt,152,1,6,2023-08-07,1.01,2,0,6,Condo in Melbourne,5.0,1,1,1.0,Melbourne,medium,144.9621291,-37.8147259,POINT (320621.70064228016 5812784.898683209),"""4-Queen St/La Trobe St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"", ""4-Elizabeth St/Flinders St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"""
20795032,136875106,Rose,Melbourne,Entire home/apt,152,2,17,2023-08-20,0.23,1,229,3,Rental unit in Docklands,4.65,2,2,1.0,Docklands,medium,144.93659,-37.81614,POINT (318376.9119801024 5812578.625023639),"""D11-Waterfront City/Docklands Dr (Docklands)"", ""D10-New Quay Prom/Docklands Dr (Docklands)"""
34951680,55324450,Bruce,Melbourne,Entire home/apt,152,1,52,2023-07-21,1.03,63,296,11,Rental unit in Southbank,4.37,1,2,1.0,Southbank,medium,144.96196,-37.82497,POINT (320631.6188368194 5811647.824554432),"""115-Casino East/Queens Bridge St (Southbank)"", ""126-City Rd/Clarendon St (South Melbourne)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
