id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31123903,Townhouse in Bentleigh · ★4.65 · 2 bedrooms · 3 beds · 2.5 baths,28528804,Caroline,,Glen Eira,-37.92456,145.02739,Entire home/apt,250,1,24,2019-10-24,0.43,1,0,0,
31626138,Rental unit in Docklands · 1 bedroom · 1 bed · 1 private bath,230909645,Bonnie,,Melbourne,-37.82049,144.94222,Private room,80,1,1,2019-02-09,0.02,1,0,0,
31626159,Serviced apartment in Flemington · 1 bedroom · 1 bed · 1 shared bath,160057309,Anne,,Melbourne,-37.78866,144.92081,Shared room,17,1,1,2019-01-17,0.02,1,0,0,
31124336,Rental unit in Melbourne · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,108018699,Danni,,Melbourne,-37.80835,144.96045,Private room,70,1,8,2020-03-14,0.14,2,0,0,
31265721,Guesthouse in Reservoir · ★4.85 · 1 bedroom · 1 bed · 1 bath,45305495,Daniela,,Darebin,-37.72308,145.0112,Entire home/apt,160,3,33,2023-03-15,0.59,2,142,6,
31125302,Rental unit in Malvern · 1 bedroom · 1 bed · 1 bath,58666837,Frank,,Stonnington,-37.87323,145.04008,Entire home/apt,120,1,0,,,1,0,0,
31267497,Rental unit in Melbourne · ★4.80 · 1 bedroom · 1 bed · 1 private bath,233976232,Pei,,Melbourne,-37.81181,144.95982,Private room,75,1,5,2019-02-14,0.09,1,0,0,
31268753,Rental unit in Hampton · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,69488454,Antonino,,Bayside,-37.94361,145.00205,Private room,65,2,8,2022-06-19,0.14,1,0,0,
31628520,Rental unit in South Yarra · 1 bedroom · 1 bed · 1 shared bath,32513374,Susan,,Stonnington,-37.83555,144.994,Private room,85,2,2,2019-11-25,0.04,2,0,0,
31126570,Condo in Windsor · ★4.75 · 1 bedroom · 1 bed · 1 bath,142325689,Domo,,Melbourne,-37.84953,144.98347,Entire home/apt,123,1,8,2020-03-15,0.14,28,0,0,
31632585,Guesthouse in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 bath,236890579,Pam,,Hobsons Bay,-37.8233,144.83779,Entire home/apt,113,2,53,2023-08-17,0.94,1,63,14,
31807821,Rental unit in Saint Kilda · ★3.33 · 1 bedroom · 1 bed · 1 bath,188234892,Tam,,Port Phillip,-37.86678,144.98003,Entire home/apt,120,2,3,2019-02-26,0.05,2,0,0,
31634037,Rental unit in Melbourne · ★4.67 · 2 bedrooms · 2 beds · 2 baths,193368830,Justin,,Melbourne,-37.81408,144.95273,Entire home/apt,141,2,18,2023-08-06,0.32,52,49,9,
31269380,Rental unit in Melbourne · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,233993206,Sharon,,Melbourne,-37.80836,144.96787,Entire home/apt,120,120,43,2019-08-01,0.76,1,89,0,
31269636,Home in Yarraville · ★4.89 · 2 bedrooms · 2 beds · 1 bath,87204324,Sarah,,Maribyrnong,-37.81944,144.89224,Entire home/apt,150,4,20,2019-12-11,0.35,1,0,0,
31270888,Bungalow in Spotswood · 2 bedrooms · 3 beds · 1 bath,26710806,Effie,,Hobsons Bay,-37.82848,144.8798,Entire home/apt,100,4,0,,,3,0,0,
31810822,Home in Healesville · ★5.0 · 10 bedrooms · 13 beds · 9.5 baths,64874108,Michelle,,Yarra Ranges,-37.65541,145.51724,Entire home/apt,2127,1,3,2020-02-01,0.06,6,159,0,
31274157,Rental unit in Melbourne · ★4.73 · 1 bedroom · 2 beds · 1 bath,162316655,Harriet,,Melbourne,-37.81418,144.95529,Entire home/apt,114,1,175,2023-08-21,3.11,30,28,38,
31635672,Rental unit in Docklands · 1 bedroom · 1 bed · 1 bath,95929434,Laurna,,Melbourne,-37.81999,144.94305,Entire home/apt,110,2,1,2019-03-24,0.02,1,0,0,
31813530,Guest suite in Kingsville · 1 bedroom · 1 bed · 1 private bath,238425741,Emma,,Maribyrnong,-37.80973,144.87623,Private room,50,2,1,2019-01-28,0.02,1,0,0,
31646352,Rental unit in Docklands · ★4.93 · 3 bedrooms · 3 beds · 2 baths,42413816,Michelle,,Melbourne,-37.814716,144.942017,Entire home/apt,402,2,122,2023-08-27,2.20,1,158,31,
31653903,Rental unit in Melbourne · ★4.29 · Studio · 1 bed · 1 bath,213432457,Irene,,Melbourne,-37.80965,144.96593,Entire home/apt,81,2,7,2019-03-17,0.12,1,0,0,
31276636,Rental unit in Saint Kilda · 1 bedroom · 1 bed · 1 shared bath,10445465,Aboozar,,Port Phillip,-37.8534,144.98299,Private room,100,1,2,2022-10-01,0.04,1,179,1,
31289266,Home in Upper Ferntree Gully · 1 bedroom · 1 bed · 1.5 baths,10182913,Graham,,Knox,-37.89563,145.31113,Private room,55,1,1,2019-11-01,0.02,1,0,0,
31816005,Rental unit in Melbourne · 1 bedroom · 1 bed · 1 bath,135089225,Alan,,Melbourne,-37.84638,144.97962,Entire home/apt,149,2,0,,,1,0,0,
31290391,Rental unit in Melbourne · ★New · 1 bedroom · 3 beds · 1.5 baths,70793555,Fiona,,Melbourne,-37.81471,144.95098,Entire home/apt,150,1,0,,,24,90,0,
31290453,Rental unit in Melbourne · 1 bedroom · 4 beds · 1 bath,70793555,Fiona,,Melbourne,-37.81243,144.95281,Entire home/apt,189,1,1,2019-06-02,0.02,24,360,0,
31290650,Guest suite in Black Rock · ★5.0 · 1 bedroom · 2 beds · 1 bath,106447425,Sue,,Bayside,-37.96447,145.01807,Entire home/apt,120,2,43,2023-08-06,0.76,1,66,20,
31291452,Bungalow in Elwood · 2 bedrooms · 3 beds · 2 baths,234186202,Chris,,Port Phillip,-37.88006,144.99367,Entire home/apt,90,7,1,2019-01-04,0.02,1,0,0,
31819469,Home in Saint Albans · ★4.74 · 3 bedrooms · 8 beds · 2.5 baths,122979750,Dee,,Brimbank,-37.7458,144.79957,Entire home/apt,116,4,43,2023-06-12,0.87,36,353,11,
31291717,Rental unit in Docklands · ★4.48 · 1 bedroom · 2 beds · 1 bath,347595664,Alex,,Melbourne,-37.81492,144.93696,Entire home/apt,128,2,56,2023-08-12,1.03,31,320,17,
31654253,Rental unit in Malvern East · 2 bedrooms · 2 beds · 2 baths,237185452,John,,Stonnington,-37.87334,145.04021,Entire home/apt,135,3,0,,,3,0,0,
31831166,Home in Caulfield North · ★4.89 · 2 bedrooms · 2 beds · 1 private bath,238328144,Jian,,Glen Eira,-37.88086,145.03243,Private room,99,1,57,2020-01-21,1.02,3,62,0,
31654859,Villa in Glen Waverley · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,153463800,Yunfei,,Monash,-37.86783,145.18417,Private room,209,2,8,2023-08-26,0.14,5,307,1,
31657709,Home in Croydon · ★4.56 · 3 bedrooms · 4 beds · 1 bath,128490905,Douglas,,Maroondah,-37.77412,145.29541,Entire home/apt,180,30,25,2020-03-15,0.46,1,2,0,
31292837,Rental unit in Melbourne · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,233923322,Zhibing,,Melbourne,-37.81497,144.95837,Entire home/apt,110,1,39,2019-09-25,0.70,1,0,0,
31297724,Home in Hawthorn East · 1 bedroom · 1 bed · 1 shared bath,62058630,Matheu,,Boroondara,-37.83185,145.05603,Private room,46,2,2,2019-07-15,0.04,1,0,0,
31831978,Home in Caulfield North · ★4.95 · 1 bedroom · 2 beds · 1 private bath,238328144,Jian,,Glen Eira,-37.88111,145.03442,Private room,99,1,38,2020-02-29,0.69,3,62,0,
31299885,Home in Lower Plenty · ★4.69 · 5 bedrooms · 5 beds · 3 baths,163231398,Ashley,,Banyule,-37.72659,145.12309,Entire home/apt,320,3,14,2023-06-29,0.26,1,21,4,
31835347,Rental unit in Saint Kilda East · ★4.38 · 1 bedroom · 1 bed · 1 bath,68973396,Temi,,Port Phillip,-37.86216,145.00897,Entire home/apt,80,2,13,2020-03-15,0.24,1,0,0,
31670064,Rental unit in Caulfield South · 2 bedrooms · 2 beds · 2 baths,27977862,Kelly,,Glen Eira,-37.88965,145.03869,Entire home/apt,150,1,0,,,1,0,0,
31836948,Townhouse in Kew · 2 bedrooms · 1 bed · 1 bath,22472594,Naomi,,Boroondara,-37.8039,145.04881,Entire home/apt,80,7,1,2019-03-01,0.02,1,0,0,
31672338,Townhouse in Thornbury · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths,11564141,Narottami,,Darebin,-37.75841,144.98965,Entire home/apt,175,4,4,2022-07-24,0.07,1,0,0,
31301344,Home in Oakleigh South · 1 bedroom · 1 bed · 1 bath,87642556,Barefoot Beach,,Monash,-37.91884,145.08538,Entire home/apt,250,90,0,,,2,247,0,
31842526,Rental unit in South Yarra · ★4.96 · 1 bedroom · 2 beds · 1 bath,23121575,Gary,,Stonnington,-37.83504,144.99071,Entire home/apt,185,28,27,2023-07-16,0.50,7,9,6,
31301453,Condo in Docklands · ★4.79 · 1 bedroom · 2 beds · 1 bath,170880128,Aidan,,Melbourne,-37.82005,144.94313,Entire home/apt,151,1,270,2023-09-03,4.76,2,40,76,
31843282,Home in Reservoir · 1 bedroom · 1 bed · 1 shared bath,3060175,Joel,,Darebin,-37.70271,145.01491,Private room,28,14,2,2023-06-07,0.12,1,254,1,
31305426,Rental unit in Saint Kilda East · 1 bedroom · 1 bed · 1 bath,234293717,Anna,,Port Phillip,-37.86887,144.99678,Private room,60,2,0,,,1,0,0,
31676083,Home in Carlton · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,164377732,Ada,,Melbourne,-37.80176,144.96691,Private room,55,1,6,2019-02-07,0.11,1,0,0,
31844969,Home in Kingsbury · ★3.50 · 3 bedrooms · 4 beds · 1 private bath,101001612,Tim,,Darebin,-37.71301,145.0435,Private room,170,1,4,2019-11-30,0.07,1,0,0,
31676997,Loft in Melbourne · ★4.91 · 1 bedroom · 3 beds · 1 bath,2159179,Anton,,Melbourne,-37.81092,144.97127,Entire home/apt,109,2,76,2021-01-02,1.37,2,0,0,
31319250,Home in Yarraville · ★4.69 · 2 bedrooms · 2 beds · 1 bath,10957750,Harriet,,Maribyrnong,-37.81509,144.88186,Entire home/apt,109,2,16,2023-07-16,0.29,1,22,7,
31321441,Rental unit in Elsternwick · ★4.84 · 2 bedrooms · 2 beds · 2 baths,234459230,Stephen,,Glen Eira,-37.88459,144.99852,Entire home/apt,200,2,196,2023-08-12,3.48,1,306,43,
31859246,Home in Hoppers Crossing · ★4.0 · 1 bedroom · 1 bed · 2 baths,194224463,Kelly,,Wyndham,-37.87147,144.70735,Private room,34,1,4,2019-05-09,0.07,1,0,0,
31322149,Home in Eaglemont · 3 bedrooms · 1 bed · 1 private bath,156414031,Man,,Banyule,-37.76135,145.05969,Private room,180,2,0,,,1,90,0,
31692946,Rental unit in Melbourne · ★4.75 · 1 bedroom · 1 bed · 1 private bath,237673758,Charles,,Melbourne,-37.81061,144.96458,Private room,60,2,4,2020-01-17,0.07,2,0,0,
31693073,Home in Preston · 4 bedrooms · 2 beds · 2.5 baths,5113455,Anthony & Kara,,Darebin,-37.74111,144.98599,Entire home/apt,550,7,1,2019-01-24,0.02,1,174,0,
31860668,Home in Craigieburn · ★4.43 · 6 bedrooms · 1 bed · 2 shared baths,234261484,Kale,,Hume,-37.58721,144.90023,Private room,60,2,7,2023-03-11,0.14,3,362,4,
31695723,Rental unit in Saint Kilda · ★5.0 · 1 bedroom · 1 bed · 1 bath,52592761,Caterina,,Port Phillip,-37.8647,144.99183,Entire home/apt,150,2,3,2019-06-10,0.06,1,0,0,
31696632,Rental unit in Malvern East · 2 bedrooms · 2 beds · 2 baths,237185452,John,,Stonnington,-37.87349,145.03857,Entire home/apt,130,3,0,,,3,0,0,
31324413,Rental unit in Port Melbourne · ★4.40 · 1 bedroom · 1 bed · 1 bath,25995017,Milad,,Port Phillip,-37.84316,144.94508,Entire home/apt,230,2,5,2020-12-06,0.09,1,0,0,
31861755,Home in Narre Warren South · ★4.40 · 2 bedrooms · 2 beds · 1.5 baths,177034300,Roger,,Casey,-38.02927,145.29153,Private room,130,1,15,2021-04-09,0.27,2,90,0,
31325205,Rental unit in Melbourne · ★4.90 · 1 bedroom · 2 beds · 1 bath,188645644,Vickie,,Melbourne,-37.811256408691406,144.9564971923828,Entire home/apt,130,2,90,2023-08-17,1.60,2,45,33,
31863240,Rental unit in Docklands · ★5.0 · 2 bedrooms · 2 beds · 2 baths,41766844,Lyn,,Melbourne,-37.81393,144.94492,Entire home/apt,345,2,7,2022-11-04,0.13,9,18,1,
31863596,Guest suite in Gembrook · ★5.0 · 2 bedrooms · 5 beds · 1 bath,207926446,Maree,,Cardinia,-37.97662,145.54974,Entire home/apt,180,2,7,2023-03-12,0.25,3,365,2,
31338740,Home in Tooradin · ★4.95 · 3 bedrooms · 4 beds · 1 bath,234622522,Marg,,Casey,-38.21451,145.37891,Entire home/apt,198,2,114,2023-04-25,2.06,1,312,15,
31697425,Rental unit in West Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 private bath,81003789,Estella,,Melbourne,-37.80915,144.94934,Private room,86,1,5,2020-01-30,0.11,1,0,0,
31872981,Townhouse in Ivanhoe · 1 bedroom · 1 bed · 1 private bath,238885939,Brooke,,Banyule,-37.75605,145.03839,Private room,125,2,1,2023-04-02,0.19,1,89,1,
31344090,Home in Toorak · ★4.80 · 4 bedrooms · 4 beds · 3 baths,3199414,Caroline,,Stonnington,-37.84243,145.00943,Entire home/apt,810,3,5,2019-12-02,0.09,1,0,0,
31888629,Rental unit in Melbourne · ★4.84 · 2 bedrooms · 2 beds · 2 baths,166693997,Bunny,,Melbourne,-37.81109,144.95968,Entire home/apt,158,1,92,2020-03-19,1.64,3,0,0,
31345482,Rental unit in Southbank · ★4.71 · 1 bedroom · 2 beds · 1 private bath,78630314,Praveen,,Melbourne,-37.82335,144.96343,Private room,80,4,28,2020-02-23,0.50,1,0,0,
31345552,Rental unit in Carlton · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,227367842,Cecilia,,Melbourne,-37.80358,144.96281,Private room,60,1,3,2019-02-16,0.05,1,0,0,
31719368,Rental unit in Carlton North · ★4.96 · 1 bedroom · 1 bed · 1 bath,8885355,Michael,,Yarra,-37.78137,144.97236,Entire home/apt,115,3,45,2020-03-13,0.80,1,0,0,
31905536,Home in Sandringham · 2 bedrooms · 2 beds · 2.5 baths,199196148,Coco,,Bayside,-37.94758,145.01364,Private room,99,2,0,,,1,0,0,
31721780,Rental unit in Spotswood · ★4.81 · 1 bedroom · 2 beds · 1 bath,60831906,Cameron,,Hobsons Bay,-37.82954,144.88955,Entire home/apt,85,20,27,2023-03-30,0.48,1,90,3,
31723943,Rental unit in Coburg · ★4.77 · 1 bedroom · 2 beds · 1 bath,121790162,Leeanne,,Moreland,-37.75518,144.97675,Entire home/apt,100,1,14,2019-05-03,0.25,1,0,0,
31725443,Home in Point Cook · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,237982009,Fred And Debie,,Wyndham,-37.87746,144.73232,Private room,45,2,58,2023-09-03,1.04,6,16,9,
31726055,Condo in Box Hill · 1 bedroom · 1 bed · 1 shared bath,77088143,Liu,,Whitehorse,-37.81616,145.12449,Shared room,45,10,0,,,1,0,0,
31726492,Guesthouse in Fitzroy · ★4.99 · Studio · 1 bed · 1 bath,24721061,Alexandra,,Yarra,-37.7965,144.98494,Entire home/apt,175,2,142,2023-08-26,2.55,1,154,43,
31357432,Townhouse in Glen Waverley · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,234465583,Mary,,Monash,-37.89605,145.16515,Shared room,49,1,33,2020-03-12,0.59,3,0,0,
31360728,Home in Richmond · ★4.70 · 3 bedrooms · 3 beds · 1 bath,1280950,Kate,,Yarra,-37.81843,145.00565,Entire home/apt,320,3,40,2023-08-20,0.73,1,324,10,
31362116,Condo in South Yarra · ★4.71 · 2 bedrooms · 3 beds · 1 bath,154877871,Justin,,Melbourne,-37.83556,144.98315,Entire home/apt,131,2,76,2023-08-29,1.35,56,271,17,
31908945,Home in Endeavour Hills · ★4.82 · 3 bedrooms · 6 beds · 2 baths,239209567,Lily,,Casey,-37.98101,145.26264,Entire home/apt,170,6,17,2023-07-21,0.31,1,240,11,
31908979,Home in Northcote · 1 bedroom · 1 bed · 1 shared bath,22100147,Hana,,Darebin,-37.76741,144.98967,Private room,56,2,2,2019-02-23,0.04,1,0,0,
31758586,Rental unit in Kingsville · 1 bedroom · 2 beds · 1 bath,3221980,Kerrie,,Maribyrnong,-37.81217,144.87743,Entire home/apt,43,28,1,2019-03-14,0.02,1,0,0,
31911239,Guesthouse in Olinda · ★4.98 · 1 bedroom · 1 bed · 1 bath,68490054,Tracey,,Yarra Ranges,-37.85538,145.3644,Entire home/apt,340,2,122,2023-09-03,2.36,1,150,18,
31760483,Rental unit in Laverton · ★4.80 · 1 bedroom · 1 bed · 1 bath,18069116,Olga,,Hobsons Bay,-37.86809,144.76374,Entire home/apt,105,6,54,2023-08-23,0.98,3,261,8,
31760838,Cottage in Seville · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4638314,Shaun,,Yarra Ranges,-37.77652,145.4552,Entire home/apt,180,2,141,2023-08-27,2.64,1,113,55,
31764207,Townhouse in Burwood · 1 bedroom · 1 bed · 1.5 baths,119376633,Coral,,Whitehorse,-37.85326,145.11237,Private room,50,1,0,,,2,0,0,
31366416,Bungalow in Chadstone · 1 bedroom · 1 bed · 1 shared bath,20843036,Phebe,,Monash,-37.88841,145.09434,Private room,30,1,2,2019-02-04,0.04,1,0,0,
31377813,Home in Reservoir · ★5.0 · 1 bedroom · 1 bed · 1 private bath,234978451,Rezaul,,Darebin,-37.72362,145.02746,Private room,53,1,3,2023-06-12,0.96,2,0,3,
31912426,Rental unit in Northcote · ★5.0 · 2 bedrooms · 1 bed · 1 bath,355966,Jas,,Darebin,-37.76729,144.99884,Entire home/apt,145,5,3,2019-02-25,0.05,3,0,0,
31914421,Rental unit in Port Melbourne · 1 bedroom · 1 bed · 1 bath,3992311,Jaclyn,,Port Phillip,-37.8432,144.94391,Entire home/apt,128,3,1,2019-10-31,0.02,1,0,0,
31919011,Rental unit in Southbank · 3 bedrooms · 8 beds · 2 baths,10190138,Tony,,Melbourne,-37.823951,144.9633527,Entire home/apt,696,1,0,,,66,231,0,
31919883,Condo in Hawthorn · 2 bedrooms · 3 beds · 2 baths,43256239,Michele,,Boroondara,-37.82816,145.02491,Entire home/apt,210,2,1,2019-03-17,0.02,1,0,0,
31929914,Home in Greenvale · 1 bedroom · 1 bed · 2 shared baths,239399806,Albert,,Hume,-37.61026,144.88531,Private room,200,30,0,,,1,363,0,
31388055,Rental unit in Melbourne · 2 bedrooms · 2 beds · 2 baths,223617281,Tyler,,Melbourne,-37.80705,144.9659,Entire home/apt,199,1,2,2019-02-09,0.04,2,0,0,
31389906,Serviced apartment in Carlton · 1 bedroom · 1 private bath,139528807,Plum Serviced Apartments,,Melbourne,-37.80487,144.96256,Hotel room,152,1,0,,,30,365,0,
31390096,Serviced apartment in Carlton · ★5.0 · 1 bedroom · 1 bed · 1 private bath,139528807,Plum Serviced Apartments,,Melbourne,-37.80324,144.96389,Hotel room,144,2,5,2023-04-22,0.09,30,356,1,
31390439,Home in Fitzroy North · 1 bedroom · 1 bed · 1 bath,6250430,Justin & Anna,,Yarra,-37.79137,144.97808,Entire home/apt,120,3,1,2020-03-02,0.02,1,0,0,
31764414,Rental unit in Fitzroy North · ★4.92 · 1 bedroom · 1 bed · 1 bath,2580558,Nicci,,Yarra,-37.77796,144.9838,Entire home/apt,85,2,13,2020-01-07,0.24,1,0,0,
31772295,Rental unit in Melbourne · Studio · 1 bed · 1 bath,172589130,Melbourne,,Melbourne,-37.80962,144.96064,Entire home/apt,9999,1,2,2021-04-13,0.05,2,90,0,
31930465,Home in Eden Park · ★4.75 · 5 bedrooms · 7 beds · 3.5 baths,6415200,Lucy,,Whittlesea,-37.4848,145.07018,Entire home/apt,600,7,4,2021-01-22,0.08,2,365,0,
31396484,Rental unit in East Melbourne · ★4.92 · 1 bedroom · 1 bed · 1 bath,50032978,Paul,,Melbourne,-37.8157,144.98432,Entire home/apt,195,4,64,2023-03-27,1.19,2,73,5,
31931613,Home in Albion · 1 bedroom · 1 bed · 1 shared bath,239416953,Devesh,,Brimbank,-37.77757,144.82218,Private room,28,1,1,2019-11-08,0.02,1,0,0,
31931843,Rental unit in Southbank · ★3.80 · 2 bedrooms · 2 beds · 1.5 baths,103517559,Shino,,Melbourne,-37.82525,144.96205,Entire home/apt,227,3,5,2019-11-24,0.09,5,74,0,
31403049,Rental unit in Abbotsford · ★4.87 · 1 bedroom · 1 bed · 1 private bath,184643402,Abe,,Yarra,-37.80887,145.00782,Private room,200,60,107,2021-07-14,2.02,3,0,0,
31933546,Guesthouse in Ashwood · ★4.93 · 1 bedroom · 2 beds · 1 bath,3038131,Peter,,Monash,-37.86425,145.11346,Entire home/apt,112,2,28,2023-08-20,0.52,1,128,5,
31941106,Townhouse in Carnegie · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,239481978,Shourya,,Glen Eira,-37.89717,145.06096,Private room,40,1,4,2020-02-09,0.07,1,0,0,
31775898,Rental unit in Saint Kilda · ★4.75 · 2 bedrooms · 2 beds · 1 bath,238220991,Drazen & Angela,,Port Phillip,-37.87083,144.9812,Entire home/apt,132,2,154,2023-08-30,2.77,1,279,34,
31942092,Townhouse in Melbourne · 1 bedroom · 1 bed · 1 shared bath,181940701,Shivani,,Glen Eira,-37.89756,145.0616,Private room,40,1,0,,,1,0,0,
31778084,Rental unit in Southbank · ★5.0 · 1 bedroom · 1 bed · 1 private bath,40431599,Joy,,Melbourne,-37.82475,144.9614,Private room,58,2,7,2019-06-23,0.13,1,0,0,
31801894,Home in Caulfield North · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,238328144,Jian,,Glen Eira,-37.87954,145.03429,Private room,199,2,4,2019-09-12,0.07,3,62,0,
31956729,Home in Brighton East · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,22705347,Rachel,,Bayside,-37.91104,145.01426,Private room,35,1,4,2019-05-30,0.07,2,0,0,
32112202,Rental unit in Malvern East · ★4.82 · 2 bedrooms · 3 beds · 1 bath,21548105,Rebecca,,Stonnington,-37.87067,145.05226,Entire home/apt,180,14,60,2023-03-27,1.08,8,321,3,
32115550,Rental unit in Melbourne · ★4.79 · 2 bedrooms · 4 beds · 2 baths,199176764,Robyn,,Melbourne,-37.8151,144.95352,Entire home/apt,251,2,112,2023-08-19,2.05,12,201,30,
31958141,Serviced apartment in Malvern East · 2 bedrooms · 2 beds · 2 baths,237185452,John,,Stonnington,-37.8731,145.03956,Entire home/apt,129,3,0,,,3,0,0,
31961379,Home in Kangaroo Ground · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,239462156,PaulandClaire,,Nillumbik,-37.67532,145.22211,Entire home/apt,1071,2,47,2022-04-23,0.86,1,196,0,
32119490,Home in South Yarra · ★5.0 · 1 bedroom · 1 bed · Shared half-bath,50625650,Ben,,Stonnington,-37.8436,144.9895,Private room,195,1,7,2019-11-21,0.13,2,211,0,
32133912,Rental unit in Melbourne · ★4.71 · 1 bedroom · 2 beds · 1 bath,30900122,S&S,,Melbourne,-37.81473,144.95323,Entire home/apt,167,1,150,2021-04-25,2.69,46,270,0,
32141187,Home in Glen Waverley · ★4.44 · 4 bedrooms · 4 beds · 3 baths,127259126,Xiaomei,,Monash,-37.87849,145.18123,Entire home/apt,200,2,62,2023-07-10,1.12,4,215,23,
31807214,Villa in Doncaster East · ★4.75 · Studio · 1 private bath,106772468,Ling,,Manningham,-37.79646,145.14667,Private room,68,30,16,2019-09-22,0.29,1,0,0,
32431907,Home in Viewbank · 6 bedrooms · 1 bed · 1 shared bath,4133993,Kim,,Banyule,-37.73105,145.08959,Private room,47,3,0,,,4,0,0,
31962611,Rental unit in Box Hill · ★4.22 · Studio · 1 bed · 0 baths,76510215,Annabelle,,Whitehorse,-37.81694,145.11804,Entire home/apt,108,3,19,2020-02-07,0.34,9,0,0,
31963996,Home in Craigieburn · ★4.78 · 6 bedrooms · 1 bed · 2 shared baths,234261484,Kale,,Hume,-37.58775,144.9016,Private room,62,2,9,2023-06-18,0.16,3,365,2,
31964436,Rental unit in Balaclava · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,36337742,Suzanna,,Port Phillip,-37.8733,144.99561,Private room,70,2,5,2019-09-08,0.09,1,0,0,
32433323,Rental unit in Southbank · ★4.83 · 2 bedrooms · 2 beds · 2 baths,167848696,Niz,,Melbourne,-37.82773,144.96054,Entire home/apt,121,2,129,2023-08-19,2.34,1,60,47,
32141602,Townhouse in Clayton · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,54940333,Xhana,,Monash,-37.92224,145.12305,Private room,35,14,8,2020-05-22,0.15,2,0,0,
31965551,Home in South Melbourne · 4 bedrooms · 5 beds · 2 baths,87566872,Melbstays,,Port Phillip,-37.83754,144.96016,Entire home/apt,590,7,2,2022-04-25,0.12,24,96,0,
32148001,Townhouse in Clayton · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,54940333,Xhana,,Monash,-37.92208,145.12335,Private room,34,60,5,2020-03-06,0.10,2,0,0,
31969739,Townhouse in Burwood · 1 bedroom · 1 bed · 1 shared bath,119376633,Coral,,Whitehorse,-37.85177,145.11235,Private room,40,1,2,2019-02-26,0.04,2,0,0,
32435096,Home in Wyndham Vale · ★4.83 · 2 bedrooms · 2 beds · 2 baths,238800246,Eyasu,,Wyndham,-37.87075,144.61113,Entire home/apt,171,7,30,2023-04-16,0.55,3,57,5,
31971765,Rental unit in Melbourne · ★4.93 · 2 bedrooms · 2 beds · 1 bath,99661041,Tom,,Melbourne,-37.81022,144.96626,Entire home/apt,221,3,151,2023-09-04,2.82,1,320,60,
32436215,Home in Camberwell · 1 bedroom · 1 bed · 1.5 shared baths,215996075,Janet,,Boroondara,-37.83931,145.05886,Private room,89,1,2,2020-01-29,0.04,9,0,0,
32155666,Home in Footscray · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,241221283,Dv,,Maribyrnong,-37.79707,144.89887,Private room,43,5,10,2020-02-06,0.18,4,0,0,
32156857,Home in Footscray · ★4.0 · 1 bedroom · 1 bed · 1 bath,241221283,Dv,,Maribyrnong,-37.79552,144.89903,Private room,43,5,10,2020-02-09,0.18,4,0,0,
31991436,Rental unit in South Melbourne · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,34950998,Lucy,,Port Phillip,-37.83155,144.96708,Private room,76,3,11,2019-08-11,0.20,2,0,0,
31992192,Home in Preston · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,224913477,Jessica,,Darebin,-37.7373,145.02401,Private room,65,7,4,2022-04-14,0.07,3,365,0,
32166012,Townhouse in Yarra Junction · ★4.86 · 2 bedrooms · 4 beds · 1 bath,100704801,Nuray,,Yarra Ranges,-37.7806,145.60311,Entire home/apt,250,2,70,2023-08-19,1.28,2,348,20,
